 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 2   SUL         0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 3   NORDESTE    0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 4   NORTE       0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
2024     1128.   1031.   1012.    891.   1001.   1164.   1038.    920.    867.   1007.   1000.    940. 
2025     1146.   1049.   1023.    896.   1007.   1172.   1067.    946.    892.   1038.   1032.    971. 
   2    2  PCT
2021                                                                      488.    470.    448.    340. 
2022      334.    345.    303.    443.    471.    518.    499.    521.    540.    523.    493.    371. 
2023      362.    375.    330.    479.    510.    518.    499.    521.    540.    522.    493.    371. 
2024      362.    375.    330.    479.    511.    518.    499.    521.    540.    522.    493.    371. 
2025      362.    375.    330.    479.    511.    518.    499.    522.    540.    522.    493.    371. 
   2    3  EOL
2021                                                                      772.    806.    759.    716. 
2022      622.    548.    608.    644.    651.    649.    732.    717.    772.    806.    759.    716. 
2023      622.    547.    608.    642.    651.    649.    732.    717.    773.    806.    759.    716. 
2024      622.    547.    606.    650.    652.    649.    730.    719.    772.    806.    759.    716. 
2025      622.    548.    606.    646.    652.    649.    730.    720.    771.    806.    759.    716. 
   2    4  UFV
2021                                                                        1.      1.      1.      1. 
2022        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2023        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2024        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2025        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
   3    1  PCH
2021                                                                       70.     61.     80.     82. 
2022       66.     71.     72.     77.     73.     72.     76.     77.     70.     61.     80.     82. 
2023       66.     70.     72.     77.     73.     72.     76.     77.     70.     61.     80.     82. 
2024       66.     70.     72.     77.     73.     72.     76.     77.     70.     61.     80.     82. 
2025       72.     76.     77.     84.     80.     78.     83.     84.     76.     67.     86.     89. 
   3    2  PCT
2021                                                                      443.    464.    484.    487. 
2022      484.    402.    402.    363.    347.    328.    337.    385.    446.    468.    488.    496. 
2023      489.    407.    406.    366.    351.    332.    341.    389.    451.    473.    493.    497. 
2024      489.    407.    406.    366.    351.    332.    340.    389.    451.    472.    493.    497. 
2025      489.    406.    406.    366.    351.    332.    340.    389.    450.    472.    493.    496. 
   3    3  EOL
2021                                                                     9766.   8481.   8112.   7109. 
2022     5998.   4816.   4310.   5410.   6745.   8949.   9819.  11188.  11503.  10114.   9505.   8251. 
2023     6852.   5531.   4947.   6254.   7742.  10183.  11135.  12678.  12835.  11119.  10427.   9029. 
2024     7397.   5938.   5246.   6486.   8115.  10669.  11548.  13078.  13204.  11429.  10572.   9139. 
2025     7684.   6200.   5484.   6818.   8481.  11149.  12300.  13948.  14043.  12174.  11261.   9721. 
   3    4  UFV
2021                                                                      702.    672.    624.    643. 
2022      798.    762.    777.    793.    817.    853.    905.   1002.   1037.    902.    805.    798. 
2023      998.    919.    926.    898.    939.    956.    965.   1055.   1080.    961.    850.    820. 
2024     1060.    981.    938.    984.    966.    982.   1031.   1083.   1134.   1028.    892.    873. 
2025     1111.   1042.   1066.   1087.   1098.   1116.   1166.   1210.   1298.   1158.   1009.   1004. 
   4    1  PCH
2021                                                                       81.     90.    107.    114. 
2022      130.    137.    143.    136.    119.    104.     93.     88.     83.     93.    111.    118. 
2023      130.    137.    143.    136.    119.    104.     93.     88.     83.     93.    111.    118. 
2024      130.    137.    143.    136.    119.    104.     93.     88.     83.     93.    111.    118. 
2025      130.    137.    143.    136.    119.    104.     93.     88.     83.     93.    111.    118. 
   4    2  PCT
2021                                                                      212.    191.    221.    196. 
2022      200.    189.    186.    193.    209.    191.    207.    198.    212.    191.    221.    196. 
2023      200.    189.    186.    193.    209.    191.    207.    198.    212.    191.    221.    196. 
2024      200.    189.    186.    193.    209.    191.    207.    198.    212.    191.    221.    196. 
2025      200.    189.    186.    193.    209.    191.    207.    198.    212.    191.    221.    196. 
   4    3  EOL
2021                                                                      332.    311.    317.    281. 
2022      148.    102.     85.     69.    105.    147.    167.    249.    332.    311.    317.    281. 
2023      148.    102.     85.     68.    105.    147.    167.    249.    332.    311.    317.    281. 
2024      148.    102.     84.     71.    105.    146.    167.    250.    332.    312.    317.    281. 
2025      148.    102.     84.     70.    105.    146.    167.    251.    331.    312.    317.    281. 
   4    4  UFV
2021                                                                        2.      1.      1.      1. 
2022        1.      1.      1.      1.      1.      1.      2.      2.      2.      1.      1.      1. 
2023        1.      1.      1.      1.      1.      1.      2.      2.      2.      1.      1.      1. 
2024        1.      1.      1.      1.      1.      1.      2.      2.      2.      1.      1.      1. 
2025        1.      1.      1.      1.      1.      1.      2.      2.      2.      1.      1.      1. 
 999
