 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    9     ANOPLAN = 2021
  304                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306                 183.00    185.00    182.00    136.00    104.00     96.00     73.00     72.00     72.00     69.00    144.00    187.00
  313                 320.00    358.00    362.00    280.00    196.00    154.00    129.00    112.00    115.00    142.00    184.00    258.00
  314                 946.00    722.00    509.00    293.00    238.00    215.00    158.00    142.00    162.00    157.00    376.00    922.00
  315                 166.00    168.00    165.00    122.00     94.00     86.00     67.00     66.00     64.00     61.00    131.00    170.00
  316                 166.00    168.00    165.00    122.00     94.00     86.00     67.00     66.00     64.00     61.00    131.00    170.00
  317                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318                  69.00     71.00     55.00     49.00     39.00     35.00     32.00     27.00     34.00     46.00     59.00     66.00
  319                  64.00     66.00     51.00     44.00     36.00     32.00     29.00     25.00     31.00     42.00     53.00     60.00
  320                  27.00     32.00     22.00     24.00     18.00     16.00     14.00     13.00     18.00     24.00     29.00     31.00
