NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 106 IPTER     0.00  4 2025  8 2025                                                                                                                                                                     
 106 IPTER   100.00  9 2025  9 2025                                                                                                                                                                     
 106 IPTER     0.00 10 2025                                                                                                                                                                             
 106 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  42 POTEF   326.60  9 2021          FORTALEZA                                                                                                                                                          
  42 FCMAX   100.00  9 2021                                                                                                                                                                             
  42 GTMIN   223.00  1 2022                                                                                                                                                                             
  42 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  53 POTEF   148.80  9 2021          GLOBAL I                                                                                                                                                           
  53 FCMAX    78.92  9 2021  9 2021                                                                                                                                                                     
  53 FCMAX    86.74 10 2021 10 2021                                                                                                                                                                     
  53 FCMAX    84.03 11 2021 12 2021                                                                                                                                                                     
  53 FCMAX   100.00  1 2022                                                                                                                                                                             
  53 IPTER     0.00  1 2022  5 2022                                                                                                                                                                     
  53 IPTER    10.00  6 2022  6 2022                                                                                                                                                                     
  53 IPTER     9.68  7 2022  7 2022                                                                                                                                                                     
  53 IPTER     0.00  8 2022  9 2022                                                                                                                                                                     
  53 IPTER     2.26 10 2022 10 2022                                                                                                                                                                     
  53 IPTER    15.56 11 2022 11 2022                                                                                                                                                                     
  53 IPTER     0.00 12 2022  1 2023                                                                                                                                                                     
  53 IPTER     5.00  2 2023  2 2023                                                                                                                                                                     
  53 IPTER     0.00  3 2023  8 2023                                                                                                                                                                     
  53 IPTER     2.33  9 2023  9 2023                                                                                                                                                                     
  53 IPTER     2.26 10 2023 10 2023                                                                                                                                                                     
  53 IPTER    15.56 11 2023 11 2023                                                                                                                                                                     
  53 IPTER    34.41 12 2023 12 2023                                                                                                                                                                     
  53 IPTER     2.26  1 2024  1 2024                                                                                                                                                                     
  53 IPTER     4.83  2 2024  2 2024                                                                                                                                                                     
  53 IPTER     0.00  3 2024  3 2024                                                                                                                                                                     
  53 IPTER    17.89  4 2024  4 2024                                                                                                                                                                     
  53 IPTER     0.00  5 2024  8 2024                                                                                                                                                                     
  53 IPTER     3.00  9 2024  9 2024                                                                                                                                                                     
  53 IPTER     2.26 10 2024 10 2024                                                                                                                                                                     
  53 IPTER    20.22 11 2024 11 2024                                                                                                                                                                     
  53 IPTER    19.57 12 2024 12 2024                                                                                                                                                                     
  53 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  55 POTEF   148.80  9 2021          GLOBAL II                                                                                                                                                          
  55 FCMAX    78.92  9 2021  9 2021                                                                                                                                                                     
  55 FCMAX    86.74 10 2021 10 2021                                                                                                                                                                     
  55 FCMAX    85.70 11 2021 11 2021                                                                                                                                                                     
  55 FCMAX    87.20 12 2021 12 2021                                                                                                                                                                     
  55 FCMAX   100.00  1 2022                                                                                                                                                                             
  55 IPTER     0.00  1 2022  4 2022                                                                                                                                                                     
  55 IPTER     5.16  5 2022  5 2022                                                                                                                                                                     
  55 IPTER     5.33  6 2022  6 2022                                                                                                                                                                     
  55 IPTER     0.00  7 2022  9 2022                                                                                                                                                                     
  55 IPTER     2.26 10 2022 10 2022                                                                                                                                                                     
  55 IPTER     4.67 11 2022 11 2022                                                                                                                                                                     
  55 IPTER    15.05 12 2022  1 2023                                                                                                                                                                     
  55 IPTER     2.50  2 2023  2 2023                                                                                                                                                                     
  55 IPTER     0.00  3 2023  9 2023                                                                                                                                                                     
  55 IPTER     4.52 10 2023 10 2023                                                                                                                                                                     
  55 IPTER    15.56 11 2023 11 2023                                                                                                                                                                     
  55 IPTER     0.00 12 2023 12 2023                                                                                                                                                                     
  55 IPTER     5.16  1 2024  1 2024                                                                                                                                                                     
  55 IPTER     0.00  2 2024  4 2024                                                                                                                                                                     
  55 IPTER     9.68  5 2024  5 2024                                                                                                                                                                     
  55 IPTER    10.00  6 2024  6 2024                                                                                                                                                                     
  55 IPTER     0.00  7 2024  7 2024                                                                                                                                                                     
  55 IPTER     2.26  8 2024  8 2024                                                                                                                                                                     
  55 IPTER     0.00  9 2024  9 2024                                                                                                                                                                     
  55 IPTER     4.52 10 2024 10 2024                                                                                                                                                                     
  55 IPTER    33.44 11 2024 11 2024                                                                                                                                                                     
  55 IPTER    36.67 12 2024 12 2024                                                                                                                                                                     
  55 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 127 POTEF    14.76  9 2021          IGUATU                                                                                                                                                             
 127 FCMAX     0.00  9 2021                                                                                                                                                                             
 133 POTEF    14.76  9 2021          JUAZEIRO N                                                                                                                                                         
 133 FCMAX     0.00  9 2021                                                                                                                                                                             
  57 POTEF   168.00  9 2021          MARACANAU I                                                                                                                                                        
  57 FCMAX    95.08  9 2021  9 2021                                                                                                                                                                     
  57 FCMAX    97.00 10 2021 10 2021                                                                                                                                                                     
  57 FCMAX    89.92 11 2021 11 2021                                                                                                                                                                     
  57 FCMAX    89.05 12 2021 12 2021                                                                                                                                                                     
  57 FCMAX    97.62  1 2022                                                                                                                                                                             
  57 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 135 POTEF    13.12  9 2021          MARAMBAIA                                                                                                                                                          
 135 FCMAX     0.00  9 2021                                                                                                                                                                             
 164 POTEF   147.16  9 2021          MURICY                                                                                                                                                             
 164 FCMAX    75.77  9 2021  9 2021                                                                                                                                                                     
 164 FCMAX    93.56 10 2021 10 2021                                                                                                                                                                     
 164 FCMAX    97.86 11 2021 12 2021                                                                                                                                                                     
 164 FCMAX   100.00  1 2022                                                                                                                                                                             
 164 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 138 POTEF    13.12  9 2021          NAZARIA                                                                                                                                                            
 138 FCMAX     0.00  9 2021                                                                                                                                                                             
 167 POTEF   720.28  9 2021          P. PECEM I                                                                                                                                                         
 167 FCMAX    99.96  9 2021                                                                                                                                                                             
 167 IPTER     0.00  1 2022  4 2022                                                                                                                                                                     
 167 IPTER    38.71  5 2022  5 2022                                                                                                                                                                     
 167 IPTER     0.00  6 2022  4 2023                                                                                                                                                                     
 167 IPTER    19.35  5 2023  5 2023                                                                                                                                                                     
 167 IPTER     0.00  6 2023  9 2023                                                                                                                                                                     
 167 IPTER    19.35 10 2023 10 2023                                                                                                                                                                     
 167 IPTER     0.00 11 2023  4 2024                                                                                                                                                                     
 167 IPTER    19.35  5 2024  5 2024                                                                                                                                                                     
 167 IPTER     0.00  6 2024  9 2024                                                                                                                                                                     
 167 IPTER    19.35 10 2024 10 2024                                                                                                                                                                     
 167 IPTER     0.00 11 2024  3 2025                                                                                                                                                                     
 167 IPTER     1.67  4 2025  4 2025                                                                                                                                                                     
 167 IPTER    17.74  5 2025  5 2025                                                                                                                                                                     
 167 IPTER     0.00  6 2025  9 2025                                                                                                                                                                     
 167 IPTER    19.35 10 2025 10 2025                                                                                                                                                                     
 167 IPTER     0.00 11 2025                                                                                                                                                                             
 167 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 163 POTEF   365.00  9 2021          P. PECEM II                                                                                                                                                        
 163 FCMAX   100.00  9 2021                                                                                                                                                                             
 163 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 224 POTEF  1515.64  9 2021          P. SERGIPE I                                                                                                                                                       
 224 FCMAX   100.00  9 2021 10 2021                                                                                                                                                                     
 224 FCMAX    97.91 11 2021 11 2021                                                                                                                                                                     
 224 FCMAX   100.00 12 2021                                                                                                                                                                             
 224 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 160 POTEF    94.08  9 2021          PAU FERRO I                                                                                                                                                        
 160 FCMAX    99.91  9 2021 12 2021                                                                                                                                                                     
 160 FCMAX   100.00  1 2022                                                                                                                                                                             
 160 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 162 POTEF   144.00  4 2023          PECEM II                                                                                                                                                           
  98 POTEF   200.79  9 2021          PERNAMBU_III                                                                                                                                                       
  98 FCMAX    16.53  9 2021  9 2021                                                                                                                                                                     
  98 FCMAX    82.67 10 2021 10 2021                                                                                                                                                                     
  98 FCMAX    99.98 11 2022                                                                                                                                                                             
  98 TEIFT     0.00  9 2021 10 2021                                                                                                                                                                                                                                                                                                                                           
 144 POTEF   136.20  9 2021          PETROLINA                                                                                                                                                          
 144 FCMAX    89.55  9 2021  9 2021                                                                                                                                                                     
 144 FCMAX    96.92 10 2021                                                                                                                                                                             
 144 IPTER     6.85  1 2022  1 2022                                                                                                                                                                     
 144 IPTER     7.59  2 2022  2 2022                                                                                                                                                                     
 144 IPTER     8.06  3 2022  3 2022                                                                                                                                                                     
 144 IPTER     7.92  4 2022  4 2022                                                                                                                                                                     
 144 IPTER     8.06  5 2022  5 2022                                                                                                                                                                     
 144 IPTER     7.92  6 2022  6 2022                                                                                                                                                                     
 144 IPTER     8.06  7 2022  7 2022                                                                                                                                                                     
 144 IPTER     6.05  8 2022  8 2022                                                                                                                                                                     
 144 IPTER     0.00  9 2022 12 2022                                                                                                                                                                     
 144 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 151 POTEF    53.12  9 2021          POTIGUAR                                                                                                                                                           
 151 FCMAX    34.97  9 2021  9 2021                                                                                                                                                                     
 151 FCMAX    38.75 10 2021 10 2021                                                                                                                                                                     
 151 FCMAX    87.95 11 2021 11 2021                                                                                                                                                                     
 151 FCMAX    98.88 12 2021 12 2021                                                                                                                                                                     
 151 FCMAX   100.00  1 2022                                                                                                                                                                             
 151 IPTER     0.00  1 2022  1 2022                                                                                                                                                                     
 151 IPTER     3.57  2 2022  2 2022                                                                                                                                                                     
 151 IPTER     0.00  3 2022  3 2022                                                                                                                                                                     
 151 IPTER     3.33  4 2022  4 2022                                                                                                                                                                     
 151 IPTER     0.00  5 2022  5 2022                                                                                                                                                                     
 151 IPTER     3.33  6 2022  6 2022                                                                                                                                                                     
 151 IPTER     0.00  7 2022  7 2022                                                                                                                                                                     
 151 IPTER     3.23  8 2022  8 2022                                                                                                                                                                     
 151 IPTER     0.00  9 2022  9 2022                                                                                                                                                                     
 151 IPTER     3.23 10 2022 10 2022                                                                                                                                                                     
 151 IPTER     0.00 11 2022 11 2022                                                                                                                                                                     
 151 IPTER     3.23 12 2022 12 2022                                                                                                                                                                     
 151 IPTER     0.00  1 2023  1 2023                                                                                                                                                                     
 151 IPTER     3.57  2 2023  2 2023                                                                                                                                                                     
 151 IPTER     0.00  3 2023  3 2023                                                                                                                                                                     
 151 IPTER     3.33  4 2023  4 2023                                                                                                                                                                     
 151 IPTER     0.00  5 2023  5 2023                                                                                                                                                                     
 151 IPTER     3.33  6 2023  6 2023                                                                                                                                                                     
 151 IPTER     0.00  7 2023  7 2023                                                                                                                                                                     
 151 IPTER     3.23  8 2023  8 2023                                                                                                                                                                     
 151 IPTER     0.00  9 2023  9 2023                                                                                                                                                                     
 151 IPTER     3.23 10 2023 10 2023                                                                                                                                                                     
 151 IPTER     0.00 11 2023 11 2023                                                                                                                                                                     
 151 IPTER     3.23 12 2023 12 2023                                                                                                                                                                     
 151 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 161 POTEF    66.40  9 2021          POTIGUAR III                                                                                                                                                       
 161 FCMAX    27.97  9 2021  9 2021                                                                                                                                                                     
 161 FCMAX    31.00 10 2021 10 2021                                                                                                                                                                     
 161 FCMAX    66.01 11 2021 11 2021                                                                                                                                                                     
 161 FCMAX    81.58 12 2021 12 2021                                                                                                                                                                     
 161 FCMAX    82.50  1 2022                                                                                                                                                                             
 161 IPTER     0.00  1 2022  1 2022                                                                                                                                                                     
 161 IPTER     3.57  2 2022  2 2022                                                                                                                                                                     
 161 IPTER     0.00  3 2022  3 2022                                                                                                                                                                     
 161 IPTER     3.33  4 2022  4 2022                                                                                                                                                                     
 161 IPTER     0.00  5 2022  5 2022                                                                                                                                                                     
 161 IPTER     3.33  6 2022  6 2022                                                                                                                                                                     
 161 IPTER     0.00  7 2022  7 2022                                                                                                                                                                     
 161 IPTER     3.23  8 2022  8 2022                                                                                                                                                                     
 161 IPTER     0.00  9 2022  9 2022                                                                                                                                                                     
 161 IPTER     3.23 10 2022 10 2022                                                                                                                                                                     
 161 IPTER     0.00 11 2022 11 2022                                                                                                                                                                     
 161 IPTER     3.23 12 2022 12 2022                                                                                                                                                                     
 161 IPTER     0.00  1 2023  1 2023                                                                                                                                                                     
 161 IPTER     3.57  2 2023  2 2023                                                                                                                                                                     
 161 IPTER     0.00  3 2023  3 2023                                                                                                                                                                     
 161 IPTER     3.33  4 2023  4 2023                                                                                                                                                                     
 161 IPTER     0.00  5 2023  5 2023                                                                                                                                                                     
 161 IPTER     3.33  6 2023  6 2023                                                                                                                                                                     
 161 IPTER     0.00  7 2023  7 2023                                                                                                                                                                     
 161 IPTER     3.23  8 2023  8 2023                                                                                                                                                                     
 161 IPTER     0.00  9 2023  9 2023                                                                                                                                                                     
 161 IPTER     3.23 10 2023 10 2023                                                                                                                                                                     
 161 IPTER     0.00 11 2023 11 2023                                                                                                                                                                     
 161 IPTER     3.23 12 2023 12 2023                                                                                                                                                                     
 161 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                     
 223 POTEF    50.18 12 2023          PROSPERI III                                                                                                                                                       
 241 POTEF    37.36  1 2025          PROSPERID II                                                                                                                                                       
 147 POTEF    28.02  9 2021          PROSPERIDADE                                                                                                                                                       
 147 FCMAX    99.93  9 2021 10 2021                                                                                                                                                                     
 147 FCMAX    99.10 11 2021 11 2021                                                                                                                                                                     
 147 FCMAX    99.92 12 2021 12 2021                                                                                                                                                                     
 147 FCMAX   100.00  1 2022                                                                                                                                                                             
 147 IPTER     1.08  1 2022  1 2022                                                                                                                                                                     
 147 IPTER     7.14  2 2022  2 2022                                                                                                                                                                     
 147 IPTER     6.45  3 2022  3 2022                                                                                                                                                                     
 147 IPTER     6.67  4 2022  4 2022                                                                                                                                                                     
 147 IPTER     0.00  5 2022  6 2022                                                                                                                                                                     
 147 IPTER     1.08  7 2022  8 2022                                                                                                                                                                     
 147 IPTER     1.11  9 2022  9 2022                                                                                                                                                                     
 147 IPTER     0.00 10 2022 10 2022                                                                                                                                                                     
 147 IPTER     1.11 11 2022 11 2022                                                                                                                                                                     
 147 IPTER     1.08 12 2022  1 2023                                                                                                                                                                     
 147 IPTER     1.19  2 2023  2 2023                                                                                                                                                                     
 147 IPTER     1.08  3 2023  3 2023                                                                                                                                                                     
 147 IPTER     1.11  4 2023  4 2023                                                                                                                                                                     
 147 IPTER     0.00  5 2023  7 2023                                                                                                                                                                     
 147 IPTER    10.75  8 2023  8 2023                                                                                                                                                                     
 147 IPTER    11.11  9 2023  9 2023                                                                                                                                                                     
 147 IPTER    10.75 10 2023 10 2023                                                                                                                                                                     
 147 IPTER     0.00 11 2023 11 2023                                                                                                                                                                     
 147 IPTER     1.08 12 2023  1 2024                                                                                                                                                                     
