ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ
XXXX  XXX XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X
2025   48  -0.05  -0.05  -0.05  -0.09  -0.07  -0.29  -0.24  -0.32  -0.28  -0.07  -0.25  -0.06    1
2021   49   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -3.33  -0.78  -1.86  -0.60    1     Usos_Consuntivos - CHAVANTES
2022   49  -0.94  -0.60  -0.64  -0.78  -1.28  -2.77  -2.85  -3.56  -3.40  -0.79  -1.89  -0.61    1
2023   49  -0.95  -0.61  -0.65  -0.79  -1.31  -2.83  -2.91  -3.64  -3.48  -0.80  -1.93  -0.61    1
2024   49  -0.97  -0.61  -0.65  -0.80  -1.33  -2.89  -2.98  -3.72  -3.55  -0.81  -1.97  -0.62    1
2025   49  -0.98  -0.62  -0.66  -0.81  -1.35  -2.95  -3.04  -3.79  -3.62  -0.82  -2.01  -0.63    1
2021   50   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -3.84  -1.67  -3.63  -0.92    1     Usos_Consuntivos - L.N. GARCEZ
2022   50  -1.91  -0.92  -0.94  -2.57  -1.90  -3.59  -4.09  -3.87  -3.92  -1.69  -3.71  -0.93    1
2023   50  -1.95  -0.93  -0.95  -2.62  -1.93  -3.66  -4.18  -3.95  -4.01  -1.72  -3.78  -0.94    1
2024   50  -1.98  -0.94  -0.96  -2.67  -1.97  -3.74  -4.27  -4.04  -4.09  -1.75  -3.86  -0.95    1
2025   50  -2.02  -0.95  -0.97  -2.72  -2.00  -3.81  -4.35  -4.12  -4.17  -1.78  -3.94  -0.96    1
2021   51   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.35  -0.17  -0.28  -0.11    1     Usos_Consuntivos - CANOAS II
2022   51  -0.32  -0.11  -0.12  -0.21  -0.17  -0.28  -0.32  -0.29  -0.35  -0.17  -0.28  -0.11    1
2023   51  -0.33  -0.11  -0.12  -0.21  -0.17  -0.28  -0.32  -0.29  -0.36  -0.18  -0.29  -0.11    1
2024   51  -0.34  -0.11  -0.12  -0.21  -0.18  -0.29  -0.33  -0.30  -0.37  -0.18  -0.30  -0.11    1
2025   51  -0.34  -0.11  -0.13  -0.22  -0.18  -0.29  -0.34  -0.30  -0.37  -0.18  -0.30  -0.11    1
2021   52   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.43  -0.27  -0.34  -0.22    1     Usos_Consuntivos - CANOAS I
2022   52  -0.38  -0.22  -0.24  -0.26  -0.29  -0.35  -0.41  -0.37  -0.44  -0.28  -0.35  -0.22    1
2023   52  -0.39  -0.22  -0.24  -0.27  -0.29  -0.35  -0.42  -0.37  -0.44  -0.28  -0.36  -0.22    1
2024   52  -0.40  -0.22  -0.24  -0.27  -0.30  -0.36  -0.43  -0.38  -0.45  -0.29  -0.36  -0.23    1
2025   52  -0.40  -0.23  -0.25  -0.27  -0.30  -0.37  -0.43  -0.39  -0.46  -0.29  -0.37  -0.23    1
2021   61   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -8.18  -4.09  -5.38  -2.68    1     Usos_Consuntivos - CAPIVARA
2022   61  -6.21  -2.68  -2.72  -3.09  -4.27  -6.10  -8.78  -7.00  -8.35  -4.16  -5.48  -2.71    1
2023   61  -6.32  -2.71  -2.76  -3.13  -4.34  -6.21  -8.95  -7.13  -8.51  -4.23  -5.58  -2.74    1
2024   61  -6.44  -2.74  -2.79  -3.17  -4.40  -6.32  -9.13  -7.27  -8.68  -4.29  -5.68  -2.77    1
2025   61  -6.55  -2.77  -2.82  -3.21  -4.47  -6.43  -9.31  -7.40  -8.85  -4.36  -5.78  -2.80    1
2021   61   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.80  18.80  18.80  18.80    1     Vazao_Remanescente - CAPIVARA
2022   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1
2023   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1
2024   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1
2025   61  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80  18.80    1
2021   62   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.93  -0.55  -0.54  -0.31    1     Usos_Consuntivos - TAQUARUCU
2022   62  -0.50  -0.31  -0.31  -0.33  -0.59  -0.85  -1.18  -0.86  -0.95  -0.56  -0.55  -0.31    1
2023   62  -0.51  -0.31  -0.31  -0.34  -0.60  -0.87  -1.21  -0.88  -0.97  -0.57  -0.56  -0.31    1
2024   62  -0.52  -0.31  -0.31  -0.34  -0.61  -0.89  -1.23  -0.90  -0.99  -0.58  -0.57  -0.32    1
2025   62  -0.52  -0.32  -0.32  -0.34  -0.62  -0.90  -1.26  -0.91  -1.01  -0.59  -0.58  -0.32    1
2021   63   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -3.08  -2.19  -2.31  -1.90    1     Usos_Consuntivos - ROSANA
2022   63  -2.29  -1.90  -1.93  -1.96  -2.33  -2.63  -3.44  -2.66  -3.13  -2.21  -2.34  -1.92    1
2023   63  -2.32  -1.92  -1.95  -1.98  -2.36  -2.67  -3.50  -2.69  -3.18  -2.24  -2.37  -1.94    1
2024   63  -2.35  -1.94  -1.97  -2.01  -2.39  -2.71  -3.55  -2.73  -3.23  -2.27  -2.40  -1.96    1
2025   63  -2.38  -1.96  -2.00  -2.03  -2.42  -2.75  -3.61  -2.77  -3.29  -2.30  -2.43  -1.99    1
2021   66   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 -10.22 -22.32  -7.88 -11.02    1     Usos_Consuntivos - ITAIPU
2022   66 -12.58  -7.61  -9.48 -15.91 -11.15  -9.97 -16.42 -17.23 -10.33 -22.76  -7.92 -11.16    1
2023   66 -12.76  -7.65  -9.57 -16.17 -11.29 -10.08 -16.69 -17.52 -10.44 -23.20  -7.97 -11.29    1
2024   66 -12.93  -7.70  -9.66 -16.43 -11.42 -10.18 -16.96 -17.82 -10.56 -23.64  -8.02 -11.42    1
2025   66 -13.10  -7.74  -9.75 -16.69 -11.56 -10.28 -17.23 -18.11 -10.67 -24.08  -8.07 -11.56    1
2021  117   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 -10.30 -10.29 -10.31 -10.30    1     Usos_Consuntivos - GUARAPIRANGA
2022  117 -10.29 -10.29 -10.30 -10.31 -10.30 -10.32 -10.32 -10.31 -10.31 -10.30 -10.32 -10.30    1
2023  117 -10.30 -10.30 -10.30 -10.32 -10.30 -10.32 -10.32 -10.32 -10.31 -10.31 -10.33 -10.31    1
2024  117 -10.31 -10.31 -10.31 -10.32 -10.31 -10.33 -10.33 -10.33 -10.32 -10.31 -10.33 -10.31    1
2025  117 -10.31 -10.31 -10.31 -10.33 -10.32 -10.33 -10.34 -10.33 -10.32 -10.32 -10.34 -10.32    1
2021  118   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.01   2.01   1.91   1.99    1     Usos_Consuntivos - BILLINGS
2022  118   2.00   2.00   1.99   1.96   1.99   1.92   1.92   1.92   1.97   1.97   1.87   1.96    1
2023  118   1.96   1.96   1.96   1.92   1.95   1.88   1.89   1.88   1.93   1.93   1.84   1.91    1
2024  118   1.92   1.92   1.91   1.88   1.91   1.84   1.85   1.84   1.89   1.89   1.80   1.88    1
2025  118   1.88   1.88   1.88   1.85   1.87   1.80   1.81   1.80   1.85   1.85   1.76   1.84    1
2021  118   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -7.86  -7.86  -7.88  -7.86    1     Usos_Consuntivos - BILLINGS
2022  118  -7.86  -7.86  -7.86  -7.88  -7.86  -7.88  -7.88  -7.88  -7.87  -7.87  -7.89  -7.87    1
2023  118  -7.87  -7.87  -7.87  -7.88  -7.87  -7.89  -7.89  -7.89  -7.88  -7.87  -7.90  -7.88    1
2024  118  -7.87  -7.88  -7.88  -7.89  -7.88  -7.90  -7.90  -7.90  -7.88  -7.88  -7.90  -7.88    1
2025  118  -7.88  -7.88  -7.88  -7.90  -7.88  -7.90  -7.90  -7.90  -7.89  -7.89  -7.91  -7.89    1
2021  120   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -5.13  -5.13  -5.13  -5.13    1     Transposicao - JAGUARI
2022  120  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13    1
2023  120  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13    1
2024  120  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13    1
2025  120  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13  -5.13    1
2021  120   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.12  -0.10  -0.10  -0.10    1     Usos_Consuntivos - JAGUARI
2022  120  -0.10  -0.10  -0.10  -0.12  -0.11  -0.11  -0.12  -0.13  -0.12  -0.10  -0.11  -0.10    1
2023  120  -0.10  -0.10  -0.10  -0.12  -0.11  -0.11  -0.12  -0.13  -0.12  -0.10  -0.11  -0.10    1
2024  120  -0.10  -0.10  -0.10  -0.12  -0.11  -0.12  -0.12  -0.13  -0.12  -0.10  -0.11  -0.10    1
2025  120  -0.10  -0.10  -0.10  -0.12  -0.11  -0.12  -0.12  -0.13  -0.12  -0.11  -0.11  -0.10    1
2021  121   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.17  -0.15  -0.14  -0.13    1     Usos_Consuntivos - PARAIBUNA
2022  121  -0.13  -0.13  -0.13  -0.19  -0.18  -0.17  -0.19  -0.20  -0.17  -0.15  -0.14  -0.13    1
2023  121  -0.14  -0.13  -0.13  -0.19  -0.18  -0.17  -0.19  -0.20  -0.17  -0.15  -0.14  -0.13    1
2024  121  -0.14  -0.13  -0.13  -0.19  -0.18  -0.17  -0.19  -0.20  -0.18  -0.15  -0.14  -0.14    1
2025  121  -0.14  -0.13  -0.13  -0.19  -0.18  -0.17  -0.19  -0.20  -0.18  -0.15  -0.14  -0.14    1
2021  122   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.03  -0.02  -0.02  -0.02    1     Usos_Consuntivos - SANTA BRANCA
2022  122  -0.02  -0.02  -0.02  -0.04  -0.03  -0.03  -0.04  -0.04  -0.03  -0.02  -0.02  -0.02    1
2023  122  -0.02  -0.02  -0.02  -0.04  -0.03  -0.03  -0.04  -0.04  -0.03  -0.02  -0.02  -0.02    1
2024  122  -0.02  -0.02  -0.02  -0.04  -0.03  -0.03  -0.04  -0.04  -0.03  -0.02  -0.02  -0.02    1
2025  122  -0.02  -0.02  -0.02  -0.04  -0.03  -0.03  -0.04  -0.04  -0.03  -0.02  -0.02  -0.02    1
2021  123   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -8.59  -5.56  -5.63  -6.02    1     Usos_Consuntivos - FUNIL
2022  123  -6.12  -5.81  -5.31  -8.60  -7.70  -8.44  -9.19 -10.30  -8.69  -5.63  -5.71  -6.10    1
2023  123  -6.20  -5.88  -5.38  -8.70  -7.79  -8.54  -9.29 -10.42  -8.79  -5.71  -5.79  -6.18    1
2024  123  -6.28  -5.96  -5.45  -8.80  -7.88  -8.64  -9.40 -10.53  -8.89  -5.78  -5.86  -6.26    1
2025  123  -6.36  -6.03  -5.52  -8.90  -7.98  -8.74  -9.50 -10.64  -8.99  -5.86  -5.94  -6.34    1
2021  124   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.03  -0.03  -0.03  -0.03    1     Usos_Consuntivos - LAJES
2022  124  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03    1
2023  124  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.04  -0.03  -0.03  -0.03  -0.03    1
2024  124  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.04  -0.03  -0.03  -0.03  -0.03    1
2025  124  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.04  -0.04  -0.04  -0.03  -0.03  -0.03    1
2021  126   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.09  -0.07  -0.05  -0.06    1     Usos_Consuntivos - PICADA
2022  126  -0.06  -0.06  -0.06  -0.09  -0.09  -0.09  -0.10  -0.11  -0.09  -0.07  -0.05  -0.06    1
2023  126  -0.06  -0.06  -0.06  -0.09  -0.09  -0.09  -0.10  -0.11  -0.09  -0.07  -0.05  -0.06    1
2024  126  -0.06  -0.06  -0.06  -0.09  -0.09  -0.09  -0.10  -0.11  -0.09  -0.07  -0.05  -0.06    1
2025  126  -0.06  -0.06  -0.06  -0.09  -0.10  -0.09  -0.10  -0.11  -0.09  -0.07  -0.05  -0.06    1
2021  126   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -2.00  -2.00  -2.00  -2.00    1     Vazao_Remanescente - PICADA
2022  126  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2023  126  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2024  126  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2025  126  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2021  127   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.75  -0.73  -0.73  -0.74    1     Usos_Consuntivos - SOBRAGI
2022  127  -0.76  -0.75  -0.73  -0.75  -0.77  -0.76  -0.78  -0.80  -0.76  -0.74  -0.74  -0.76    1
2023  127  -0.77  -0.76  -0.74  -0.76  -0.78  -0.78  -0.79  -0.81  -0.78  -0.76  -0.75  -0.77    1
2024  127  -0.78  -0.78  -0.76  -0.77  -0.79  -0.79  -0.80  -0.82  -0.79  -0.77  -0.76  -0.78    1
2025  127  -0.79  -0.79  -0.77  -0.78  -0.80  -0.80  -0.81  -0.83  -0.80  -0.78  -0.77  -0.79    1
2021  127   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.00   2.00   2.00   2.00    1     Vazao_Remanescente - SOBRAGI
2022  127   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2023  127   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2024  127   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2025  127   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2021  127   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -2.00  -2.00  -2.00  -2.00    1     Vazao_Remanescente - SOBRAGI
2022  127  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2023  127  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2024  127  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2025  127  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00  -2.00    1
2021  129   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -1.66  -1.26  -0.85  -0.89    1     Usos_Consuntivos - SIMPLICIO
2022  129  -0.94  -0.96  -0.90  -1.47  -1.65  -1.79  -1.84  -2.26  -1.68  -1.27  -0.86  -0.90    1
2023  129  -0.95  -0.97  -0.91  -1.49  -1.66  -1.80  -1.85  -2.28  -1.69  -1.28  -0.87  -0.91    1
2024  129  -0.95  -0.98  -0.91  -1.50  -1.67  -1.82  -1.87  -2.29  -1.71  -1.29  -0.88  -0.91    1
2025  129  -0.96  -0.98  -0.92  -1.51  -1.69  -1.83  -1.88  -2.31  -1.72  -1.30  -0.88  -0.92    1
2021  129   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.00   2.00   2.00   2.00    1     Vazao_Remanescente - SIMPLICIO
2022  129   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2023  129   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2024  129   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2025  129   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00    1
2021  130   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.95  -0.57  -0.10  -0.13    1     Usos_Consuntivos - ILHA POMBOS
2022  130  -0.16  -0.19  -0.15  -0.80  -0.96  -0.93  -0.97  -1.35  -0.96  -0.58  -0.10  -0.13    1
2023  130  -0.16  -0.19  -0.15  -0.81  -0.97  -0.94  -0.98  -1.36  -0.97  -0.58  -0.10  -0.13    1
2024  130  -0.16  -0.19  -0.15  -0.81  -0.98  -0.95  -0.99  -1.37  -0.98  -0.59  -0.10  -0.13    1
2025  130  -0.16  -0.19  -0.15  -0.82  -0.99  -0.96  -1.00  -1.38  -0.98  -0.59  -0.10  -0.13    1
2021  133   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -5.50  -5.50  -5.50  -5.50    1     Retirada_de_agua - P. PASSOS
2022  133  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50    1
2023  133  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50    1
2024  133  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50    1
2025  133  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50  -5.50    1
2021  134   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.35  -0.26  -0.17  -0.17    1     Usos_Consuntivos - SALTO GRANDE
2022  134  -0.17  -0.25  -0.24  -0.33  -0.34  -0.32  -0.33  -0.37  -0.36  -0.26  -0.17  -0.17    1
2023  134  -0.17  -0.25  -0.24  -0.33  -0.34  -0.32  -0.33  -0.38  -0.36  -0.26  -0.17  -0.17    1
2024  134  -0.17  -0.25  -0.24  -0.33  -0.34  -0.32  -0.33  -0.38  -0.36  -0.26  -0.17  -0.17    1
2025  134  -0.17  -0.25  -0.24  -0.33  -0.34  -0.32  -0.33  -0.38  -0.36  -0.26  -0.17  -0.17    1
2021  134   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -3.00  -3.00  -3.00  -3.00    1     Vazao_Remanescente - SALTO GRANDE
2022  134  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00    1
2023  134  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00    1
2024  134  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00    1
2025  134  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00    1
2021  135   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.03  -0.02  -0.01  -0.01    1     Usos_Consuntivos - P. ESTRELA
2022  135  -0.01  -0.02  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.02  -0.01  -0.01    1
2023  135  -0.01  -0.02  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.02  -0.01  -0.01    1
2024  135  -0.01  -0.02  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.02  -0.01  -0.01    1
2025  135  -0.01  -0.02  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.02  -0.01  -0.01    1
2021  135   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   3.00   3.00   3.00   3.00    1     Vazao_Remanescente - P. ESTRELA
2022  135   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00    1
2023  135   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00    1
2024  135   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00    1
2025  135   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00   3.00    1
2021  139   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -1.29  -0.94  -0.73  -0.73    1     Usos_Consuntivos - CANDONGA
2022  139  -0.73  -0.82  -0.84  -1.30  -1.32  -1.31  -1.32  -1.52  -1.29  -0.95  -0.73  -0.74    1
2023  139  -0.73  -0.82  -0.84  -1.30  -1.33  -1.32  -1.33  -1.53  -1.30  -0.95  -0.74  -0.74    1
2024  139  -0.74  -0.82  -0.84  -1.31  -1.33  -1.33  -1.34  -1.54  -1.30  -0.96  -0.74  -0.74    1
2025  139  -0.74  -0.83  -0.85  -1.32  -1.34  -1.33  -1.34  -1.54  -1.31  -0.96  -0.75  -0.75    1
2021  141   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -4.02  -3.03  -1.92  -1.92    1     Usos_Consuntivos - BAGUARI
2022  141  -1.92  -3.00  -2.70  -3.81  -3.83  -3.76  -3.76  -4.38  -4.04  -3.05  -1.93  -1.94    1
2023  141  -1.94  -3.02  -2.72  -3.83  -3.85  -3.79  -3.78  -4.40  -4.07  -3.07  -1.95  -1.95    1
2024  141  -1.95  -3.03  -2.73  -3.85  -3.87  -3.81  -3.80  -4.42  -4.09  -3.09  -1.96  -1.96    1
2025  141  -1.96  -3.05  -2.75  -3.87  -3.89  -3.83  -3.82  -4.45  -4.11  -3.10  -1.97  -1.97    1
2021  143   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -3.22  -2.26  -1.07  -1.07    1     Usos_Consuntivos - AIMORES
2022  143  -1.13  -2.35  -1.89  -2.84  -2.99  -2.79  -2.77  -3.47  -3.23  -2.27  -1.07  -1.07    1
2023  143  -1.13  -2.36  -1.89  -2.85  -3.00  -2.80  -2.78  -3.48  -3.24  -2.28  -1.08  -1.07    1
2024  143  -1.13  -2.36  -1.90  -2.86  -3.01  -2.81  -2.79  -3.50  -3.26  -2.28  -1.08  -1.08    1
2025  143  -1.13  -2.37  -1.90  -2.87  -3.02  -2.82  -2.80  -3.51  -3.27  -2.29  -1.08  -1.08    1
2021  143   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 -16.00 -16.00 -16.00 -16.00    1     Vazao_Remanescente - AIMORES
2022  143 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00    1
2023  143 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00    1
2024  143 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00    1
2025  143 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00 -16.00    1
2021  144   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -2.91  -1.78  -0.54  -0.51    1     Usos_Consuntivos - MASCARENHAS
2022  144  -0.65  -2.45  -1.62  -2.61  -2.59  -2.43  -2.40  -3.09  -2.93  -1.79  -0.54  -0.51    1
2023  144  -0.66  -2.46  -1.63  -2.62  -2.60  -2.44  -2.41  -3.10  -2.94  -1.80  -0.54  -0.51    1
2024  144  -0.66  -2.47  -1.63  -2.63  -2.61  -2.45  -2.42  -3.11  -2.95  -1.80  -0.54  -0.51    1
2025  144  -0.66  -2.48  -1.64  -2.64  -2.62  -2.46  -2.43  -3.13  -2.96  -1.81  -0.54  -0.52    1
2021  144   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  16.00  16.00  16.00  16.00    1     Vazao_Remanescente - MASCARENHAS
2022  144  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00    1
2023  144  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00    1
2024  144  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00    1
2025  144  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00  16.00    1
2021  148   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.52  -0.37  -0.13  -0.13    1     Usos_Consuntivos - IRAPE
2022  148  -0.13  -0.27  -0.24  -0.39  -0.44  -0.41  -0.42  -0.54  -0.53  -0.38  -0.13  -0.13    1
2023  148  -0.13  -0.28  -0.25  -0.40  -0.45  -0.42  -0.43  -0.55  -0.54  -0.38  -0.13  -0.13    1
2024  148  -0.13  -0.28  -0.25  -0.41  -0.46  -0.43  -0.44  -0.56  -0.55  -0.39  -0.13  -0.13    1
2025  148  -0.13  -0.28  -0.25  -0.41  -0.46  -0.43  -0.44  -0.57  -0.56  -0.40  -0.13  -0.13    1
2021  153   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.36  -0.35  -0.35  -0.35    1     Usos_Consuntivos - SAO DOMINGOS
2022  153  -0.35  -0.35  -0.35  -0.36  -0.35  -0.36  -0.36  -0.36  -0.36  -0.35  -0.35  -0.35    1
2023  153  -0.35  -0.35  -0.35  -0.36  -0.35  -0.36  -0.36  -0.36  -0.36  -0.35  -0.35  -0.35    1
2024  153  -0.35  -0.35  -0.35  -0.36  -0.35  -0.36  -0.36  -0.37  -0.36  -0.35  -0.35  -0.35    1
2025  153  -0.35  -0.35  -0.35  -0.36  -0.35  -0.36  -0.36  -0.37  -0.36  -0.35  -0.35  -0.35    1
2021  155   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -2.59  -1.56  -1.14  -1.10    1     Usos_Consuntivos - RETIRO BAIXO
2022  155  -1.33  -2.70  -1.73  -3.13  -2.07  -2.70  -2.61  -2.31  -2.62  -1.58  -1.15  -1.12    1
2023  155  -1.35  -2.74  -1.75  -3.18  -2.10  -2.74  -2.65  -2.34  -2.66  -1.60  -1.16  -1.13    1
2024  155  -1.36  -2.78  -1.77  -3.22  -2.12  -2.78  -2.68  -2.37  -2.70  -1.62  -1.18  -1.14    1
2025  155  -1.38  -2.81  -1.80  -3.27  -2.15  -2.82  -2.72  -2.40  -2.73  -1.64  -1.19  -1.15    1
2021  156   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -6.59  -3.97  -2.90  -2.81    1     Usos_Consuntivos - TRES MARIAS
2022  156  -3.39  -6.88  -4.40  -7.98  -5.27  -6.88  -6.64  -5.88  -6.68  -4.02  -2.93  -2.84    1
2023  156  -3.43  -6.97  -4.46  -8.09  -5.34  -6.98  -6.73  -5.96  -6.77  -4.07  -2.96  -2.87    1
